CookerStat, GenerateAssetRegistry=0.029650, Initialize=0.288289, RunGuid=RunID246C9ADD7546624AE82F5795AF85A10C
DDCTransactionId1C6EAC88EB4AAACD3009659D9B64B137_0, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_B0AEB9C54A54599484CFB28331A3D9CC__1_0_13123_0, StartTime=2016.07.31-18.02.33, HierarchicalDDC=, DataSize=3302, Duration=0.605568, RunGuid=RunID246C9ADD7546624AE82F5795AF85A10C
DDCTransactionId894E6CF21341F3C66799798C804D298E_23, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_963334134A799FBD700DAD84864CC__E448D4390AF2C7A46756D95C5B69D2FD43D18EC5, StartTime=2016.07.31-18.02.38, HierarchicalDDC=, DataSize=7196, Duration=0.469074, RunGuid=RunID246C9ADD7546624AE82F5795AF85A10C
DDCTransactionId9BC6113A164651D08850C69B76A55246_4, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_90723B40431B523BACC81F9B29CBFF10_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.07.31-18.02.38, Duration=1390.774048, RunGuid=RunID246C9ADD7546624AE82F5795AF85A10C
DDCTransactionId1C6EAC88EB4AAACD3009659D9B64B137_22, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_90723B40431B523BACC81F9B29CBF__E32EAD6AC0C99F72DCC2CC5B2473CE24A20FB143, StartTime=2016.07.31-18.02.40, HierarchicalDDC=, DataSize=1048841, Duration=2.325978, RunGuid=RunID246C9ADD7546624AE82F5795AF85A10C
DDCTransactionId894E6CF21341F3C66799798C804D298E_24, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_90723B40431B523BACC81F9B29CBF__FD05685A28B2086C95383E18AC1CA55EF49A2DFE, StartTime=2016.07.31-18.02.40, HierarchicalDDC=, DataSize=262407, Duration=1.532212, RunGuid=RunID246C9ADD7546624AE82F5795AF85A10C
DDCTransactionIdDFA1AF15C749A7F517FDCA816946AFE0_20, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_90723B40431B523BACC81F9B29CBF__C52611E859BEFBA0170C6BB6BB7CCA9783D96410, StartTime=2016.07.31-18.02.40, HierarchicalDDC=, DataSize=65799, Duration=1.396798, RunGuid=RunID246C9ADD7546624AE82F5795AF85A10C
DDCTransactionIdDFA1AF15C749A7F517FDCA816946AFE0_21, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_90723B40431B523BACC81F9B29CBF__08435F017BF3278DB8ED3FBCDE646DE7573FD8E4, StartTime=2016.07.31-18.02.40, HierarchicalDDC=, DataSize=16647, Duration=0.475559, RunGuid=RunID246C9ADD7546624AE82F5795AF85A10C
DDCTransactionId894E6CF21341F3C66799798C804D298E_25, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_90723B40431B523BACC81F9B29CBF__690FA87175FD32965129DEE589E9101421AA303D, StartTime=2016.07.31-18.02.40, HierarchicalDDC=, DataSize=7196, Duration=0.508361, RunGuid=RunID246C9ADD7546624AE82F5795AF85A10C
DDCTransactionId9BC6113A164651D08850C69B76A55246_5, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_8DD86672427ED8E3BB9B92A07B95F8B4_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.07.31-18.02.40, Duration=1601.541138, RunGuid=RunID246C9ADD7546624AE82F5795AF85A10C
DDCTransactionId1C6EAC88EB4AAACD3009659D9B64B137_23, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_8DD86672427ED8E3BB9B92A07B95F__62A982C75E76546F9F78764F53DABE268ACC4FCC, StartTime=2016.07.31-18.02.41, HierarchicalDDC=, DataSize=1048841, Duration=54.393856, RunGuid=RunID246C9ADD7546624AE82F5795AF85A10C
DDCTransactionIdDFA1AF15C749A7F517FDCA816946AFE0_22, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_8DD86672427ED8E3BB9B92A07B95F__A72C65E616953F5C42C143EA10DDF925DA68BC3B, StartTime=2016.07.31-18.02.41, HierarchicalDDC=, DataSize=262407, Duration=0.923555, RunGuid=RunID246C9ADD7546624AE82F5795AF85A10C
DDCTransactionId894E6CF21341F3C66799798C804D298E_26, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_8DD86672427ED8E3BB9B92A07B95F__3AA5B1E8E8D2570965A8A30D9E8E8B0185F12171, StartTime=2016.07.31-18.02.41, HierarchicalDDC=, DataSize=65799, Duration=0.843897, RunGuid=RunID246C9ADD7546624AE82F5795AF85A10C
DDCTransactionIdDFA1AF15C749A7F517FDCA816946AFE0_23, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_8DD86672427ED8E3BB9B92A07B95F__3209FD68554BDDA52585456A503239EA7F364CB6, StartTime=2016.07.31-18.02.41, HierarchicalDDC=, DataSize=16647, Duration=53.106960, RunGuid=RunID246C9ADD7546624AE82F5795AF85A10C
DDCTransactionId894E6CF21341F3C66799798C804D298E_27, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_8DD86672427ED8E3BB9B92A07B95F__CEE6AE56D26910BEA91DBD2E1AB4B100BCE82880, StartTime=2016.07.31-18.02.41, HierarchicalDDC=, DataSize=7196, Duration=53.087112, RunGuid=RunID246C9ADD7546624AE82F5795AF85A10C
DDCTransactionId9BC6113A164651D08850C69B76A55246_6, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_CE888E6E444CAEF5EF058C81F0226519_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.07.31-18.02.42, Duration=1860.952881, RunGuid=RunID246C9ADD7546624AE82F5795AF85A10C
DDCTransactionId1C6EAC88EB4AAACD3009659D9B64B137_24, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_CE888E6E444CAEF5EF058C81F0226__A0D81E70BC9ABAD507A5D9752B7824F4E411C128, StartTime=2016.07.31-18.02.43, HierarchicalDDC=, DataSize=1048841, Duration=13.458289, RunGuid=RunID246C9ADD7546624AE82F5795AF85A10C
DDCTransactionId894E6CF21341F3C66799798C804D298E_28, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_CE888E6E444CAEF5EF058C81F0226__BD71017C7D4DDE524DEFEB711882357364A448C2, StartTime=2016.07.31-18.02.43, HierarchicalDDC=, DataSize=262407, Duration=12.665272, RunGuid=RunID246C9ADD7546624AE82F5795AF85A10C
DDCTransactionIdDFA1AF15C749A7F517FDCA816946AFE0_24, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_CE888E6E444CAEF5EF058C81F0226__18D977013D1794A9D3014E1EB8EFED755742FFB8, StartTime=2016.07.31-18.02.43, HierarchicalDDC=, DataSize=65799, Duration=12.119979, RunGuid=RunID246C9ADD7546624AE82F5795AF85A10C
DDCTransactionIdDFA1AF15C749A7F517FDCA816946AFE0_25, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_CE888E6E444CAEF5EF058C81F0226__6A99C53FE7340B81A081BC2778C4FB2D0C59BBD9, StartTime=2016.07.31-18.02.43, HierarchicalDDC=, DataSize=16647, Duration=0.658166, RunGuid=RunID246C9ADD7546624AE82F5795AF85A10C
DDCTransactionId894E6CF21341F3C66799798C804D298E_29, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_CE888E6E444CAEF5EF058C81F0226__7CF928DF9F89F66E1CF804C0CD0D26B9D186F137, StartTime=2016.07.31-18.02.43, HierarchicalDDC=, DataSize=7196, Duration=0.528138, RunGuid=RunID246C9ADD7546624AE82F5795AF85A10C
DDCTransactionId9BC6113A164651D08850C69B76A55246_7, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_5BD2EC3E4BDD9AA69EFDBF9540A58DD3_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.07.31-18.02.43, Duration=807.031860, RunGuid=RunID246C9ADD7546624AE82F5795AF85A10C
DDCTransactionIdDFA1AF15C749A7F517FDCA816946AFE0_26, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_5BD2EC3E4BDD9AA69EFDBF9540A58__F80B6B00EDDD647715B7BD1FF2FAE7138D70AEF1, StartTime=2016.07.31-18.02.44, HierarchicalDDC=, DataSize=1048841, Duration=27.194895, RunGuid=RunID246C9ADD7546624AE82F5795AF85A10C
DDCTransactionId1C6EAC88EB4AAACD3009659D9B64B137_25, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_5BD2EC3E4BDD9AA69EFDBF9540A58__A9502DE3C576EB4B0CD52725A29BD57A933B73D4, StartTime=2016.07.31-18.02.44, HierarchicalDDC=, DataSize=262407, Duration=26.249855, RunGuid=RunID246C9ADD7546624AE82F5795AF85A10C
DDCTransactionId894E6CF21341F3C66799798C804D298E_30, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_5BD2EC3E4BDD9AA69EFDBF9540A58__5D26D74877C2FEAE5EF5637AC7ED69DF02A2BA7B, StartTime=2016.07.31-18.02.44, HierarchicalDDC=, DataSize=65799, Duration=26.053377, RunGuid=RunID246C9ADD7546624AE82F5795AF85A10C
DDCTransactionId9BC6113A164651D08850C69B76A55246_8, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_84A7C4A9476DD19E4CEDD8AECEB063C4_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.07.31-18.02.44, Duration=271.157745, RunGuid=RunID246C9ADD7546624AE82F5795AF85A10C
DDCTransactionId894E6CF21341F3C66799798C804D298E_31, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_5BD2EC3E4BDD9AA69EFDBF9540A58__FB4355BAA5EE4E04EB58F77D5CFF34863AEF854F, StartTime=2016.07.31-18.02.44, HierarchicalDDC=, DataSize=16647, Duration=0.414696, RunGuid=RunID246C9ADD7546624AE82F5795AF85A10C
DDCTransactionId1C6EAC88EB4AAACD3009659D9B64B137_26, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_5BD2EC3E4BDD9AA69EFDBF9540A58__69674BB5F38222DE164989F88695A416EC90002A, StartTime=2016.07.31-18.02.44, HierarchicalDDC=, DataSize=7196, Duration=0.416689, RunGuid=RunID246C9ADD7546624AE82F5795AF85A10C
DDCTransactionId894E6CF21341F3C66799798C804D298E_32, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_84A7C4A9476DD19E4CEDD8AECEB063C4__2E8CF870617A64112E6A64B0BC5FFE8760A1F928, StartTime=2016.07.31-18.02.45, HierarchicalDDC=, DataSize=524550, Duration=1.288395, RunGuid=RunID246C9ADD7546624AE82F5795AF85A10C
DDCTransactionId1C6EAC88EB4AAACD3009659D9B64B137_27, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_84A7C4A9476DD19E4CEDD8AECEB063C4__FFDAF1B1D5E44D42E13F05AF21619FB4CA27BC16, StartTime=2016.07.31-18.02.45, HierarchicalDDC=, DataSize=131332, Duration=0.843085, RunGuid=RunID246C9ADD7546624AE82F5795AF85A10C
DDCTransactionIdDFA1AF15C749A7F517FDCA816946AFE0_27, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_84A7C4A9476DD19E4CEDD8AECEB063C4__8A6E8E951C0FB3BA2F184AD757D632508E132515, StartTime=2016.07.31-18.02.45, HierarchicalDDC=, DataSize=33028, Duration=0.769071, RunGuid=RunID246C9ADD7546624AE82F5795AF85A10C
DDCTransactionId1C6EAC88EB4AAACD3009659D9B64B137_28, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_84A7C4A9476DD19E4CEDD8AECEB063C4__8D1540DCFF84B497401789D0D4DDBC18936A1089, StartTime=2016.07.31-18.02.45, HierarchicalDDC=, DataSize=8452, Duration=0.478953, RunGuid=RunID246C9ADD7546624AE82F5795AF85A10C
DDCTransactionIdDFA1AF15C749A7F517FDCA816946AFE0_28, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_84A7C4A9476DD19E4CEDD8AECEB063C4__850A24CB60DDF15B992DC5EDB7F754A1EB8BF389, StartTime=2016.07.31-18.02.45, HierarchicalDDC=, DataSize=4437, Duration=0.564057, RunGuid=RunID246C9ADD7546624AE82F5795AF85A10C
DDCTransactionId9BC6113A164651D08850C69B76A55246_9, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_32C3C2DB46F9D368EDE6F5938F2EE035_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.07.31-18.02.45, Duration=237.436279, RunGuid=RunID246C9ADD7546624AE82F5795AF85A10C
DDCTransactionId894E6CF21341F3C66799798C804D298E_33, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_32C3C2DB46F9D368EDE6F5938F2EE035__3772EBB7E334F61082B6DBA0007B3D56BFA94507, StartTime=2016.07.31-18.02.45, HierarchicalDDC=, DataSize=131332, Duration=12.307685, RunGuid=RunID246C9ADD7546624AE82F5795AF85A10C
DDCTransactionId1C6EAC88EB4AAACD3009659D9B64B137_29, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_32C3C2DB46F9D368EDE6F5938F2EE035__E5324408AD4E2000A6C126A057E573DC85832707, StartTime=2016.07.31-18.02.45, HierarchicalDDC=, DataSize=33028, Duration=12.112473, RunGuid=RunID246C9ADD7546624AE82F5795AF85A10C
DDCTransactionIdDFA1AF15C749A7F517FDCA816946AFE0_29, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_32C3C2DB46F9D368EDE6F5938F2EE035__9299737FF7F1E151D6D484D3D847B864534F3DA8, StartTime=2016.07.31-18.02.45, HierarchicalDDC=, DataSize=8452, Duration=12.154128, RunGuid=RunID246C9ADD7546624AE82F5795AF85A10C
DDCTransactionId1C6EAC88EB4AAACD3009659D9B64B137_30, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_32C3C2DB46F9D368EDE6F5938F2EE035__AB87CF9ADCD749BB821B23F31CEE0628BA5E2A38, StartTime=2016.07.31-18.02.45, HierarchicalDDC=, DataSize=4143, Duration=0.551190, RunGuid=RunID246C9ADD7546624AE82F5795AF85A10C
DDCTransactionId9BC6113A164651D08850C69B76A55246_10, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_9E0B7A9143DA9CEDA7A063B30A04F7EC_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.07.31-18.02.45, Duration=901.162231, RunGuid=RunID246C9ADD7546624AE82F5795AF85A10C
DDCTransactionIdDFA1AF15C749A7F517FDCA816946AFE0_30, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_9E0B7A9143DA9CEDA7A063B30A04F7EC__44685547B23909A289DC7A252A3FE7D122CDFD2E, StartTime=2016.07.31-18.02.46, HierarchicalDDC=, DataSize=524550, Duration=1.444217, RunGuid=RunID246C9ADD7546624AE82F5795AF85A10C
DDCTransactionId894E6CF21341F3C66799798C804D298E_34, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_9E0B7A9143DA9CEDA7A063B30A04F7EC__1B40143CC601559AAA9093428F87ADFF0943A741, StartTime=2016.07.31-18.02.46, HierarchicalDDC=, DataSize=131332, Duration=0.765901, RunGuid=RunID246C9ADD7546624AE82F5795AF85A10C
DDCTransactionId1C6EAC88EB4AAACD3009659D9B64B137_31, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_9E0B7A9143DA9CEDA7A063B30A04F7EC__1C71019FD42CB0E562399F15495BBAA9B38897F2, StartTime=2016.07.31-18.02.46, HierarchicalDDC=, DataSize=33028, Duration=0.785366, RunGuid=RunID246C9ADD7546624AE82F5795AF85A10C
DDCTransactionId1C6EAC88EB4AAACD3009659D9B64B137_32, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_9E0B7A9143DA9CEDA7A063B30A04F7EC__828CD6606FA492DC78FD74744B7CC03FA1879375, StartTime=2016.07.31-18.02.46, HierarchicalDDC=, DataSize=8452, Duration=0.464913, RunGuid=RunID246C9ADD7546624AE82F5795AF85A10C
DDCTransactionId894E6CF21341F3C66799798C804D298E_35, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_9E0B7A9143DA9CEDA7A063B30A04F7EC__A4FACD8767BBD32252EB6B459E822C50A2C42AB3, StartTime=2016.07.31-18.02.46, HierarchicalDDC=, DataSize=4437, Duration=0.525597, RunGuid=RunID246C9ADD7546624AE82F5795AF85A10C
DDCTransactionId9BC6113A164651D08850C69B76A55246_11, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_51AF79444BD8C040A211DBAD41D7DEC0_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.07.31-18.02.46, Duration=903.838501, RunGuid=RunID246C9ADD7546624AE82F5795AF85A10C
DDCTransactionIdDFA1AF15C749A7F517FDCA816946AFE0_31, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_51AF79444BD8C040A211DBAD41D7DEC0__79EDEF3AA67C9E848FB0BBC8F3A5537BA7473D36, StartTime=2016.07.31-18.02.47, HierarchicalDDC=, DataSize=524550, Duration=1.269367, RunGuid=RunID246C9ADD7546624AE82F5795AF85A10C
DDCTransactionId1C6EAC88EB4AAACD3009659D9B64B137_33, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_51AF79444BD8C040A211DBAD41D7DEC0__25F3DCF831D2302877560E5E64486BA5BB2EFE54, StartTime=2016.07.31-18.02.47, HierarchicalDDC=, DataSize=131332, Duration=0.863459, RunGuid=RunID246C9ADD7546624AE82F5795AF85A10C
DDCTransactionId894E6CF21341F3C66799798C804D298E_36, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_51AF79444BD8C040A211DBAD41D7DEC0__56A6B96C44861448AB10558C82BBCB000C84105A, StartTime=2016.07.31-18.02.47, HierarchicalDDC=, DataSize=33028, Duration=0.655882, RunGuid=RunID246C9ADD7546624AE82F5795AF85A10C
DDCTransactionId1C6EAC88EB4AAACD3009659D9B64B137_34, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_51AF79444BD8C040A211DBAD41D7DEC0__2AAEC028B2E6BBD855F43EC081A09CF2C724D3B0, StartTime=2016.07.31-18.02.47, HierarchicalDDC=, DataSize=8452, Duration=0.457179, RunGuid=RunID246C9ADD7546624AE82F5795AF85A10C
DDCTransactionIdDFA1AF15C749A7F517FDCA816946AFE0_32, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_51AF79444BD8C040A211DBAD41D7DEC0__0EC918EF1C0F15CF4B4CB0D24682C67E14C2306C, StartTime=2016.07.31-18.02.47, HierarchicalDDC=, DataSize=4437, Duration=0.431862, RunGuid=RunID246C9ADD7546624AE82F5795AF85A10C
DDCTransactionId9BC6113A164651D08850C69B76A55246_12, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_5C8B03D74F4D8A6AD75CFA9F29AF15F6_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.07.31-18.02.47, Duration=899.989746, RunGuid=RunID246C9ADD7546624AE82F5795AF85A10C
DDCTransactionId1C6EAC88EB4AAACD3009659D9B64B137_35, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_5C8B03D74F4D8A6AD75CFA9F29AF15F6__DBA6EA5BDB3666955F87674868DBB969917C5080, StartTime=2016.07.31-18.02.48, HierarchicalDDC=, DataSize=524550, Duration=1.371190, RunGuid=RunID246C9ADD7546624AE82F5795AF85A10C
DDCTransactionId894E6CF21341F3C66799798C804D298E_37, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_5C8B03D74F4D8A6AD75CFA9F29AF15F6__6B6A1C041BAB4E32A55BE9B6CE5AC62509354B7F, StartTime=2016.07.31-18.02.48, HierarchicalDDC=, DataSize=131332, Duration=0.817999, RunGuid=RunID246C9ADD7546624AE82F5795AF85A10C
DDCTransactionIdDFA1AF15C749A7F517FDCA816946AFE0_33, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_5C8B03D74F4D8A6AD75CFA9F29AF15F6__9F4437B65DC3C49E02B8DCA242B66F43D7D848CF, StartTime=2016.07.31-18.02.48, HierarchicalDDC=, DataSize=33028, Duration=0.742830, RunGuid=RunID246C9ADD7546624AE82F5795AF85A10C
DDCTransactionIdDFA1AF15C749A7F517FDCA816946AFE0_34, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_5C8B03D74F4D8A6AD75CFA9F29AF15F6__3C5462FFEEA3B0871D74A01A6E754D8C642A560B, StartTime=2016.07.31-18.02.48, HierarchicalDDC=, DataSize=8452, Duration=0.571728, RunGuid=RunID246C9ADD7546624AE82F5795AF85A10C
DDCTransactionId894E6CF21341F3C66799798C804D298E_38, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_5C8B03D74F4D8A6AD75CFA9F29AF15F6__3E8D576AA6625DFA45A71C3E731660531D99951D, StartTime=2016.07.31-18.02.48, HierarchicalDDC=, DataSize=4437, Duration=0.548083, RunGuid=RunID246C9ADD7546624AE82F5795AF85A10C
DDCTransactionId9BC6113A164651D08850C69B76A55246_13, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_C7B1829A430BB8F0ABA85C9F9E350A0C_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.07.31-18.02.48, Duration=1116.036743, RunGuid=RunID246C9ADD7546624AE82F5795AF85A10C
DDCTransactionId1C6EAC88EB4AAACD3009659D9B64B137_36, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_C7B1829A430BB8F0ABA85C9F9E350A0C__A6A07A296D0CA747C099C89138EDB2F370F13B7D, StartTime=2016.07.31-18.02.49, HierarchicalDDC=, DataSize=524550, Duration=1.156192, RunGuid=RunID246C9ADD7546624AE82F5795AF85A10C
DDCTransactionIdDFA1AF15C749A7F517FDCA816946AFE0_35, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_C7B1829A430BB8F0ABA85C9F9E350A0C__8516744CB52D6C6C24310C48E90BB6DB09A353D3, StartTime=2016.07.31-18.02.49, HierarchicalDDC=, DataSize=131332, Duration=0.909083, RunGuid=RunID246C9ADD7546624AE82F5795AF85A10C
DDCTransactionId894E6CF21341F3C66799798C804D298E_39, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_C7B1829A430BB8F0ABA85C9F9E350A0C__E089653E64D163C20989E07F56AF3D621BA02646, StartTime=2016.07.31-18.02.49, HierarchicalDDC=, DataSize=33028, Duration=0.822060, RunGuid=RunID246C9ADD7546624AE82F5795AF85A10C
DDCTransactionId894E6CF21341F3C66799798C804D298E_40, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_C7B1829A430BB8F0ABA85C9F9E350A0C__B28CAC08C785299E1DDAC09964A8468BB6579082, StartTime=2016.07.31-18.02.49, HierarchicalDDC=, DataSize=8452, Duration=0.673380, RunGuid=RunID246C9ADD7546624AE82F5795AF85A10C
DDCTransactionIdDFA1AF15C749A7F517FDCA816946AFE0_36, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_C7B1829A430BB8F0ABA85C9F9E350A0C__619B6C2C647D4E8BD2431B312279F8F5E09D8844, StartTime=2016.07.31-18.02.49, HierarchicalDDC=, DataSize=4437, Duration=0.533301, RunGuid=RunID246C9ADD7546624AE82F5795AF85A10C
DDCTransactionId9BC6113A164651D08850C69B76A55246_14, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_79DDB6204FA2574883F3A48B09B95718_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.07.31-18.02.49, Duration=1425.364502, RunGuid=RunID246C9ADD7546624AE82F5795AF85A10C
DDCTransactionId1C6EAC88EB4AAACD3009659D9B64B137_37, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_79DDB6204FA2574883F3A48B09B95718__878065E8DA932BA689479F13A60C65C9F1EA8150, StartTime=2016.07.31-18.02.50, HierarchicalDDC=, DataSize=524550, Duration=2.508905, RunGuid=RunID246C9ADD7546624AE82F5795AF85A10C
DDCTransactionIdDFA1AF15C749A7F517FDCA816946AFE0_37, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_79DDB6204FA2574883F3A48B09B95718__D925B63A996E83BA7786A73DC6E56D36B23C9990, StartTime=2016.07.31-18.02.50, HierarchicalDDC=, DataSize=131332, Duration=0.945941, RunGuid=RunID246C9ADD7546624AE82F5795AF85A10C
DDCTransactionId894E6CF21341F3C66799798C804D298E_41, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_79DDB6204FA2574883F3A48B09B95718__61545FE7886F50D6940942EB710153A4BCE27582, StartTime=2016.07.31-18.02.50, HierarchicalDDC=, DataSize=33028, Duration=2.000414, RunGuid=RunID246C9ADD7546624AE82F5795AF85A10C
